"지역명","규모구분","연도","월","분양가격(㎡)"
"전북","전체","2018","05","2326"
"전북","전용면적 60㎡이하","2018","05","2664"
"전북","전용면적 60㎡초과 85㎡이하","2018","05","2300"
"전북","전용면적 85㎡초과 102㎡이하","2018","05","2636"
"전북","전용면적 102㎡초과","2018","05","2794"
"전남","전체","2018","05","2356"
"전남","전용면적 60㎡이하","2018","05","2228"
"전남","전용면적 60㎡초과 85㎡이하","2018","05","2346"
"전남","전용면적 85㎡초과 102㎡이하","2018","05","2627"
"전남","전용면적 102㎡초과","2018","05","2469"
"경북","전체","2018","05","2628"
"경북","전용면적 60㎡이하","2018","05","2471"
"경북","전용면적 60㎡초과 85㎡이하","2018","05","2611"
"경북","전용면적 85㎡초과 102㎡이하","2018","05",""
"경북","전용면적 102㎡초과","2018","05","2864"
"경남","전체","2018","05","2695"
"경남","전용면적 60㎡이하","2018","05","2738"
"경남","전용면적 60㎡초과 85㎡이하","2018","05","2673"
"경남","전용면적 85㎡초과 102㎡이하","2018","05","2857"
"경남","전용면적 102㎡초과","2018","05","2862"
"제주","전체","2018","05","3925"
"제주","전용면적 60㎡이하","2018","05","5462"
"제주","전용면적 60㎡초과 85㎡이하","2018","05","3639"
"제주","전용면적 85㎡초과 102㎡이하","2018","05",""
"제주","전용면적 102㎡초과","2018","05","3029"
"서울","전체","2018","06","6694"
"서울","전용면적 60㎡이하","2018","06","7232"
"서울","전용면적 60㎡초과 85㎡이하","2018","06","6739"
"서울","전용면적 85㎡초과 102㎡이하","2018","06","7591"
"서울","전용면적 102㎡초과","2018","06","6905"
"인천","전체","2018","06","3372"
"인천","전용면적 60㎡이하","2018","06","3454"
"인천","전용면적 60㎡초과 85㎡이하","2018","06","3537"
"인천","전용면적 85㎡초과 102㎡이하","2018","06","3229"
"인천","전용면적 102㎡초과","2018","06",""
"경기","전체","2018","06","3927"
"경기","전용면적 60㎡이하","2018","06","4501"
"경기","전용면적 60㎡초과 85㎡이하","2018","06","3926"
"경기","전용면적 85㎡초과 102㎡이하","2018","06","4565"
"경기","전용면적 102㎡초과","2018","06","4330"
"부산","전체","2018","06","3884"
"부산","전용면적 60㎡이하","2018","06","3737"
"부산","전용면적 60㎡초과 85㎡이하","2018","06","3873"
"부산","전용면적 85㎡초과 102㎡이하","2018","06","3705"
"부산","전용면적 102㎡초과","2018","06","3844"
"대구","전체","2018","06","3669"
"대구","전용면적 60㎡이하","2018","06","3669"
"대구","전용면적 60㎡초과 85㎡이하","2018","06","3665"
"대구","전용면적 85㎡초과 102㎡이하","2018","06","3012"
"대구","전용면적 102㎡초과","2018","06","4430"
"광주","전체","2018","06","3000"
"광주","전용면적 60㎡이하","2018","06","2776"
"광주","전용면적 60㎡초과 85㎡이하","2018","06","3004"
"광주","전용면적 85㎡초과 102㎡이하","2018","06",""
"광주","전용면적 102㎡초과","2018","06","2453"
"대전","전체","2018","06","2972"
"대전","전용면적 60㎡이하","2018","06","2498"
"대전","전용면적 60㎡초과 85㎡이하","2018","06","2977"
"대전","전용면적 85㎡초과 102㎡이하","2018","06","3067"
"대전","전용면적 102㎡초과","2018","06",""
"울산","전체","2018","06","3125"
"울산","전용면적 60㎡이하","2018","06",""
"울산","전용면적 60㎡초과 85㎡이하","2018","06","3125"
"울산","전용면적 85㎡초과 102㎡이하","2018","06",""
"울산","전용면적 102㎡초과","2018","06",""
"세종","전체","2018","06","3131"
"세종","전용면적 60㎡이하","2018","06","3064"
"세종","전용면적 60㎡초과 85㎡이하","2018","06","3147"
"세종","전용면적 85㎡초과 102㎡이하","2018","06","3138"
"세종","전용면적 102㎡초과","2018","06","3135"
"강원","전체","2018","06","2292"
"강원","전용면적 60㎡이하","2018","06","2282"
"강원","전용면적 60㎡초과 85㎡이하","2018","06","2287"
"강원","전용면적 85㎡초과 102㎡이하","2018","06","2864"
"강원","전용면적 102㎡초과","2018","06","2592"
"충북","전체","2018","06","2386"
"충북","전용면적 60㎡이하","2018","06","2286"
"충북","전용면적 60㎡초과 85㎡이하","2018","06","2382"
"충북","전용면적 85㎡초과 102㎡이하","2018","06","2725"
"충북","전용면적 102㎡초과","2018","06","2773"
"충남","전체","2018","06","2467"
"충남","전용면적 60㎡이하","2018","06","2452"
"충남","전용면적 60㎡초과 85㎡이하","2018","06","2467"
"충남","전용면적 85㎡초과 102㎡이하","2018","06","2657"
"충남","전용면적 102㎡초과","2018","06","2580"
"전북","전체","2018","06","2326"
"전북","전용면적 60㎡이하","2018","06","2664"
"전북","전용면적 60㎡초과 85㎡이하","2018","06","2300"
"전북","전용면적 85㎡초과 102㎡이하","2018","06","2636"
"전북","전용면적 102㎡초과","2018","06","2794"
"전남","전체","2018","06","2356"
"전남","전용면적 60㎡이하","2018","06","2228"
"전남","전용면적 60㎡초과 85㎡이하","2018","06","2346"
"전남","전용면적 85㎡초과 102㎡이하","2018","06","2627"
"전남","전용면적 102㎡초과","2018","06","2469"
"경북","전체","2018","06","2631"
"경북","전용면적 60㎡이하","2018","06","2471"
"경북","전용면적 60㎡초과 85㎡이하","2018","06","2614"
"경북","전용면적 85㎡초과 102㎡이하","2018","06",""
"경북","전용면적 102㎡초과","2018","06","2903"
"경남","전체","2018","06","2695"
"경남","전용면적 60㎡이하","2018","06","2744"
"경남","전용면적 60㎡초과 85㎡이하","2018","06","2673"
"경남","전용면적 85㎡초과 102㎡이하","2018","06","2857"
"경남","전용면적 102㎡초과","2018","06","2862"
"제주","전체","2018","06","3925"
"제주","전용면적 60㎡이하","2018","06","5462"
"제주","전용면적 60㎡초과 85㎡이하","2018","06","3639"
"제주","전용면적 85㎡초과 102㎡이하","2018","06",""
"제주","전용면적 102㎡초과","2018","06","3029"
